UID,Round,Choice,Profile_Gender,Profile_Caste,Profile_Party,Profile_PG,Profile_Promise,conjoint_choice,respondent_state,respondent_gender,respondent_age,respondent_co_ethnic
KUTB,1,A,Male,Forward,INC,Good Roads,Economy,0,Jharkhand,female,28,0
KVOW,1,A,Male,SC,INC,Bad Roads,Economy,0,Jharkhand,female,31,0
KVOW,1,B,Female,Forward,BJP,Bad Roads,Patronage,1,Jharkhand,female,31,0
KVOW,2,B,Male,SC,JMM,Bad Roads,Patronage,0,Jharkhand,female,31,0
KVOW,2,A,Male,OBC,JMM,Good Roads,Patronage,1,Jharkhand,female,31,1
KVYH,2,A,Male,SC,INC,Bad Roads,Patronage,0,Jharkhand,male,35,0
KVYH,1,A,Female,SC,JMM,Good Roads,Economy,1,Jharkhand,male,35,0
KVYH,2,B,Female,Forward,INC,Good Roads,Economy,1,Jharkhand,male,35,0
KVYH,1,B,Female,SC,BJP,Good Roads,Economy,0,Jharkhand,male,35,0
KWAJ,1,B,Female,SC,JMM,Good Roads,Economy,1,Bihar,male,30,0
KWAJ,2,B,Female,SC,INC,Good Roads,Patronage,1,Bihar,male,30,0
KWAJ,2,A,Female,SC,JMM,Bad Roads,Patronage,0,Bihar,male,30,0
KWAJ,1,A,Male,OBC,INC,Bad Roads,Patronage,0,Bihar,male,30,1
KWBK,1,B,Male,OBC,JMM,Bad Roads,Patronage,0,Jharkhand,female,40,1
KWBK,2,A,Male,SC,BJP,Bad Roads,Economy,0,Jharkhand,female,40,0
KWBK,2,B,Male,OBC,INC,Bad Roads,Patronage,1,Jharkhand,female,40,1
KWBK,1,A,Female,Forward,BJP,Good Roads,Economy,1,Jharkhand,female,40,0
KWET,1,A,Female,SC,BJP,Bad Roads,Patronage,1,Jharkhand,female,40,0
KWET,2,B,Male,OBC,BJP,Bad Roads,Patronage,1,Jharkhand,female,40,1
KWET,2,A,Male,OBC,INC,Bad Roads,Economy,0,Jharkhand,female,40,1
KWET,1,B,Female,SC,JMM,Bad Roads,Patronage,0,Jharkhand,female,40,0
KWJY,2,B,Female,OBC,JMM,Good Roads,Economy,0,Jharkhand,male,55,0
KWJY,1,A,Male,Forward,BJP,Bad Roads,Patronage,0,Jharkhand,male,55,0
KWJY,2,A,Female,SC,BJP,Good Roads,Patronage,1,Jharkhand,male,55,1
KWJY,1,B,Male,OBC,BJP,Good Roads,Patronage,1,Jharkhand,male,55,0
KWWO,2,A,Female,Forward,BJP,Good Roads,Patronage,1,Jharkhand,male,75,0
KWWO,1,A,Male,SC,INC,Bad Roads,Patronage,1,Jharkhand,male,75,1
KWWO,2,B,Female,Forward,BJP,Good Roads,Patronage,0,Jharkhand,male,75,0
KWWO,1,B,Female,Forward,BJP,Bad Roads,Patronage,0,Jharkhand,male,75,0
KXQH,1,A,Female,SC,BJP,Good Roads,Patronage,1,Jharkhand,male,39,0
KXQH,1,A,Female,SC,BJP,Good Roads,Patronage,1,Jharkhand,female,28,0
KXQH,2,A,Female,SC,INC,Good Roads,Economy,1,Jharkhand,male,39,0
KXQH,2,A,Female,SC,INC,Good Roads,Economy,1,Jharkhand,female,28,0
KXQH,1,B,Male,Forward,JMM,Good Roads,Economy,0,Jharkhand,male,39,0
KXQH,1,B,Male,Forward,JMM,Good Roads,Economy,0,Jharkhand,female,28,0
KXQH,2,B,Female,SC,BJP,Bad Roads,Patronage,0,Jharkhand,male,39,0
KXQH,2,B,Female,SC,BJP,Bad Roads,Patronage,0,Jharkhand,female,28,0
KXQK,1,A,Male,SC,INC,Bad Roads,Economy,1,Jharkhand,male,35,0
KXQK,1,A,Male,SC,INC,Bad Roads,Economy,0,Jharkhand,male,60,0
KXQK,2,B,Male,OBC,BJP,Good Roads,Patronage,1,Jharkhand,male,35,1
KXQK,2,B,Male,OBC,BJP,Good Roads,Patronage,0,Jharkhand,male,60,1
KXQK,1,B,Female,OBC,JMM,Bad Roads,Economy,0,Jharkhand,male,35,1
KXQK,1,B,Female,OBC,JMM,Bad Roads,Economy,1,Jharkhand,male,60,1
KXQK,2,A,Male,OBC,JMM,Bad Roads,Patronage,0,Jharkhand,male,35,1
KXQK,2,A,Male,OBC,JMM,Bad Roads,Patronage,1,Jharkhand,male,60,1
KXSQ,1,A,Female,OBC,JMM,Bad Roads,Economy,0,Jharkhand,female,32,0
KXSQ,1,B,Female,SC,INC,Good Roads,Patronage,1,Jharkhand,female,32,1
KXSQ,2,B,Female,SC,JMM,Bad Roads,Patronage,1,Jharkhand,female,32,1
KXSQ,2,A,Female,SC,INC,Bad Roads,Patronage,0,Jharkhand,female,32,1
KXWY,1,A,Male,OBC,BJP,Good Roads,Economy,1,Jharkhand,male,62,1
KXWY,1,B,Male,OBC,JMM,Good Roads,Economy,0,Jharkhand,male,62,1
KXWY,2,B,Female,Forward,BJP,Good Roads,Economy,1,Jharkhand,male,62,0
KXWY,2,A,Female,OBC,JMM,Bad Roads,Economy,0,Jharkhand,male,62,1
KYEI,2,A,Male,OBC,JMM,Bad Roads,Economy,0,Jharkhand,male,26,0
KYEI,1,B,Male,SC,JMM,Bad Roads,Economy,0,Jharkhand,male,26,1
KYEI,1,A,Male,Forward,BJP,Bad Roads,Economy,1,Jharkhand,male,26,0
KYEI,2,B,Female,SC,INC,Bad Roads,Patronage,1,Jharkhand,male,26,1
KYLM,1,A,Male,Forward,JMM,Bad Roads,Patronage,0,Jharkhand,male,20,0
KYLM,2,A,Male,OBC,JMM,Bad Roads,Economy,0,Jharkhand,male,20,0
KYLM,2,B,Female,SC,INC,Bad Roads,Patronage,1,Jharkhand,male,20,1
KYLM,1,B,Male,SC,JMM,Good Roads,Patronage,1,Jharkhand,male,20,1
LATX,1,B,Male,SC,INC,Bad Roads,Patronage,0,Jharkhand,male,35,0
LATX,2,B,Male,SC,INC,Bad Roads,Economy,0,Jharkhand,male,35,0
LATX,2,A,Female,Forward,INC,Good Roads,Patronage,1,Jharkhand,male,35,0
LATX,1,A,Male,OBC,JMM,Good Roads,Patronage,1,Jharkhand,male,35,1
LBCQ,1,B,Female,SC,BJP,Bad Roads,Patronage,1,Jharkhand,male,26,0
LBCQ,1,A,Male,SC,JMM,Good Roads,Economy,0,Jharkhand,male,26,0
LBCQ,2,A,Female,OBC,BJP,Bad Roads,Patronage,1,Jharkhand,male,26,1
LBCQ,2,B,Female,SC,INC,Bad Roads,Patronage,0,Jharkhand,male,26,0
LBKR,1,B,Male,SC,INC,Good Roads,Economy,1,Jharkhand,female,38,1
LBKR,2,A,Male,SC,BJP,Good Roads,Patronage,1,Jharkhand,female,38,1
LBKR,2,B,Female,OBC,JMM,Bad Roads,Patronage,0,Jharkhand,female,38,0
LBKR,1,A,Male,OBC,BJP,Bad Roads,Patronage,0,Jharkhand,female,38,0
LBMS,2,B,Female,SC,INC,Good Roads,Economy,1,Jharkhand,male,55,1
LBMS,1,B,Female,OBC,BJP,Good Roads,Patronage,1,Jharkhand,male,55,0
LBMS,1,A,Male,SC,JMM,Good Roads,Patronage,0,Jharkhand,male,55,1
LBMS,2,A,Male,SC,JMM,Bad Roads,Economy,0,Jharkhand,male,55,1
LBNT,1,B,Male,Forward,BJP,Bad Roads,Economy,0,Jharkhand,male,53,1
LBNT,2,A,Male,OBC,JMM,Good Roads,Economy,0,Jharkhand,male,53,0
LBNT,1,A,Male,SC,INC,Good Roads,Economy,1,Jharkhand,male,53,0
LBNT,2,B,Male,Forward,BJP,Bad Roads,Economy,1,Jharkhand,male,53,1
LCCF,2,A,Female,OBC,BJP,Good Roads,Patronage,1,Jharkhand,male,46,1
LCCF,1,B,Male,Forward,INC,Good Roads,Patronage,0,Jharkhand,male,46,0
LCCF,1,A,Male,OBC,BJP,Bad Roads,Patronage,1,Jharkhand,male,46,1
LCCF,2,B,Male,Forward,BJP,Bad Roads,Economy,0,Jharkhand,male,46,0
LCFH,2,A,Female,SC,INC,Good Roads,Patronage,1,Jharkhand,male,26,1
LCFH,1,B,Female,Forward,BJP,Good Roads,Economy,0,Jharkhand,male,26,0
LCFH,2,B,Female,SC,JMM,Bad Roads,Patronage,0,Jharkhand,male,26,1
LCFH,1,A,Male,Forward,INC,Bad Roads,Economy,1,Jharkhand,male,26,0
LCID,1,A,Male,OBC,JMM,Good Roads,Patronage,1,Jharkhand,male,36,1
LCID,2,B,Male,OBC,INC,Bad Roads,Patronage,1,Jharkhand,male,36,1
LCID,2,A,Male,OBC,JMM,Bad Roads,Patronage,0,Jharkhand,male,36,1
LCID,1,B,Male,SC,BJP,Good Roads,Patronage,0,Jharkhand,male,36,0
LCOT,1,B,Female,OBC,BJP,Good Roads,Economy,1,Jharkhand,female,56,1
LCOT,2,A,Male,SC,JMM,Good Roads,Patronage,1,Jharkhand,female,56,0
LCOT,2,B,Female,OBC,BJP,Good Roads,Economy,0,Jharkhand,female,56,1
LCOT,1,A,Female,SC,BJP,Bad Roads,Economy,0,Jharkhand,female,56,0
LDBL,1,A,Female,SC,BJP,Good Roads,Economy,1,Jharkhand,female,55,0
LDBL,2,B,Female,OBC,INC,Good Roads,Patronage,1,Jharkhand,female,55,1
LDBL,2,A,Male,SC,JMM,Bad Roads,Economy,0,Jharkhand,female,55,0
LDBL,1,B,Female,SC,INC,Bad Roads,Patronage,0,Jharkhand,female,55,0
LDEH,1,B,Female,Forward,BJP,Bad Roads,Patronage,0,Jharkhand,male,40,0
LDEH,1,A,Male,SC,BJP,Bad Roads,Patronage,1,Jharkhand,male,40,0
LDEH,2,A,Male,SC,JMM,Good Roads,Economy,1,Jharkhand,male,40,0
LDEH,2,B,Female,OBC,JMM,Bad Roads,Patronage,0,Jharkhand,male,40,1
LDLA,2,A,Male,Forward,INC,Good Roads,Economy,0,Jharkhand,male,26,0
LDLA,2,B,Female,OBC,INC,Good Roads,Economy,1,Jharkhand,male,26,0
LDLA,1,A,Female,SC,INC,Good Roads,Patronage,1,Jharkhand,male,26,1
LDLA,1,B,Female,Forward,JMM,Bad Roads,Patronage,0,Jharkhand,male,26,0
LDTB,2,B,Female,SC,INC,Good Roads,Patronage,1,Jharkhand,female,40,0
LDTB,1,B,Male,Forward,JMM,Bad Roads,Economy,1,Jharkhand,female,40,0
LDTB,1,A,Female,Forward,BJP,Bad Roads,Economy,0,Jharkhand,female,40,0
LDTB,2,A,Male,OBC,BJP,Good Roads,Patronage,0,Jharkhand,female,40,1
LDVG,1,B,Male,SC,JMM,Good Roads,Economy,1,Jharkhand,male,20,1
LDVG,2,A,Female,OBC,BJP,Bad Roads,Economy,1,Jharkhand,male,20,0
LDVG,1,A,Female,OBC,JMM,Good Roads,Economy,0,Jharkhand,male,20,0
LDVG,2,B,Female,SC,JMM,Bad Roads,Economy,0,Jharkhand,male,20,1
LEBR,2,B,Female,SC,BJP,Good Roads,Economy,0,Jharkhand,male,29,0
LEBR,1,A,Male,SC,INC,Bad Roads,Economy,0,Jharkhand,male,29,0
LEBR,1,B,Female,Forward,JMM,Bad Roads,Patronage,1,Jharkhand,male,29,0
LEBR,2,A,Female,OBC,BJP,Good Roads,Economy,1,Jharkhand,male,29,1
LEER,1,B,Male,OBC,BJP,Bad Roads,Economy,0,Jharkhand,female,40,0
LEER,2,B,Male,SC,BJP,Good Roads,Economy,0,Jharkhand,female,40,1
LEER,1,A,Male,Forward,JMM,Bad Roads,Economy,0,Jharkhand,female,40,0
LEER,2,A,Male,Forward,INC,Good Roads,Economy,0,Jharkhand,female,40,0
LEKY,1,B,Female,OBC,INC,Bad Roads,Economy,0,Jharkhand,male,35,0
LEKY,2,B,Male,Forward,BJP,Bad Roads,Economy,0,Jharkhand,male,35,0
LEKY,2,A,Male,OBC,JMM,Bad Roads,Economy,1,Jharkhand,male,35,0
LEKY,1,A,Female,OBC,INC,Good Roads,Patronage,1,Jharkhand,male,35,0
LEQU,2,B,Male,Forward,JMM,Bad Roads,Patronage,0,Jharkhand,male,35,0
LEQU,1,B,Male,Forward,BJP,Good Roads,Economy,1,Jharkhand,male,35,0
LEQU,2,A,Male,Forward,INC,Good Roads,Economy,1,Jharkhand,male,35,0
LEQU,1,A,Female,SC,JMM,Good Roads,Economy,0,Jharkhand,male,35,0
LETF,1,A,Male,OBC,JMM,Good Roads,Economy,1,Jharkhand,male,48,0
LETF,1,B,Male,Forward,JMM,Good Roads,Patronage,0,Jharkhand,male,48,0
LETF,2,A,Male,OBC,JMM,Good Roads,Economy,1,Jharkhand,male,48,0
LETF,2,B,Female,Forward,JMM,Bad Roads,Economy,0,Jharkhand,male,48,0
LFSF,2,B,Male,OBC,JMM,Good Roads,Economy,0,Jharkhand,male,60,0
LFSF,1,B,Male,OBC,INC,Good Roads,Economy,0,Jharkhand,male,60,0
LFSF,2,A,Female,SC,BJP,Good Roads,Economy,1,Jharkhand,male,60,1
LFSF,1,A,Male,OBC,INC,Good Roads,Economy,1,Jharkhand,male,60,0
LFWT,1,A,Female,OBC,BJP,Good Roads,Patronage,0,Jharkhand,female,60,0
LFWT,1,B,Female,OBC,JMM,Bad Roads,Economy,0,Jharkhand,female,60,0
LFWT,2,A,Male,Forward,JMM,Good Roads,Economy,0,Jharkhand,female,60,1
LFWT,2,B,Male,SC,BJP,Bad Roads,Economy,0,Jharkhand,female,60,0
LGDO,1,A,Female,SC,BJP,Good Roads,Patronage,1,Jharkhand,female,45,0
LGDO,1,B,Female,Forward,BJP,Good Roads,Patronage,0,Jharkhand,female,45,0
LGDO,2,B,Female,SC,INC,Bad Roads,Patronage,0,Jharkhand,female,45,0
LGDO,2,A,Male,OBC,INC,Bad Roads,Economy,1,Jharkhand,female,45,1
LHDV,1,A,Male,SC,INC,Good Roads,Economy,1,Jharkhand,male,25,0
LHDV,2,B,Female,SC,BJP,Good Roads,Patronage,1,Jharkhand,male,25,0
LHDV,2,A,Male,Forward,JMM,Bad Roads,Economy,0,Jharkhand,male,25,0
LHDV,1,B,Male,SC,INC,Bad Roads,Patronage,0,Jharkhand,male,25,0
LHLY,2,A,Female,SC,BJP,Bad Roads,Patronage,1,Jharkhand,female,57,0
LHLY,2,B,Male,SC,JMM,Bad Roads,Economy,0,Jharkhand,female,57,0
LHLY,1,A,Male,OBC,INC,Good Roads,Patronage,0,Jharkhand,female,57,1
LHLY,1,B,Female,Forward,INC,Good Roads,Patronage,1,Jharkhand,female,57,0
LHQD,2,A,Female,OBC,JMM,Good Roads,Economy,0,Jharkhand,male,30,0
LHQD,1,A,Female,SC,INC,Bad Roads,Economy,1,Jharkhand,male,30,1
LHQD,1,B,Female,Forward,INC,Bad Roads,Patronage,0,Jharkhand,male,30,0
LHQD,2,B,Female,Forward,JMM,Bad Roads,Patronage,1,Jharkhand,male,30,0
LIBL,2,B,Female,SC,BJP,Bad Roads,Economy,0,Jharkhand,male,20,0
LIBL,1,B,Male,SC,BJP,Good Roads,Economy,0,Jharkhand,male,20,0
LIBL,1,A,Female,SC,INC,Good Roads,Patronage,1,Jharkhand,male,20,0
LIBL,2,A,Female,OBC,BJP,Good Roads,Economy,1,Jharkhand,male,20,0
LIVI,2,A,Male,SC,INC,Bad Roads,Patronage,1,Jharkhand,male,45,1
LIVI,1,A,Female,OBC,BJP,Good Roads,Patronage,1,Jharkhand,male,45,0
LIVI,1,B,Male,OBC,INC,Bad Roads,Patronage,0,Jharkhand,male,45,0
LIVI,2,B,Female,Forward,BJP,Bad Roads,Patronage,0,Jharkhand,male,45,0
LJBJ,2,B,Male,SC,BJP,Bad Roads,Patronage,0,Jharkhand,female,21,0
LJBJ,1,A,Male,Forward,INC,Bad Roads,Patronage,0,Jharkhand,female,21,1
LJBJ,2,A,Male,SC,INC,Good Roads,Economy,1,Jharkhand,female,21,0
LJBJ,1,B,Female,Forward,JMM,Bad Roads,Economy,1,Jharkhand,female,21,1
LJIX,1,B,Female,Forward,BJP,Good Roads,Patronage,0,Jharkhand,male,44,0
LJIX,1,A,Male,Forward,JMM,Good Roads,Economy,1,Jharkhand,male,44,0
LJIX,2,B,Female,SC,INC,Bad Roads,Patronage,0,Jharkhand,male,44,0
LJIX,2,A,Female,Forward,JMM,Bad Roads,Economy,1,Jharkhand,male,44,0
LJPG,1,B,Female,Forward,INC,Bad Roads,Economy,0,Jharkhand,female,44,1
LJPG,2,A,Male,Forward,JMM,Bad Roads,Economy,0,Jharkhand,female,44,1
LJPG,2,B,Male,Forward,JMM,Good Roads,Economy,1,Jharkhand,female,44,1
LJPG,1,A,Male,Forward,BJP,Good Roads,Patronage,1,Jharkhand,female,44,1
LJRG,1,A,Female,OBC,BJP,Good Roads,Economy,1,Jharkhand,male,45,1
LJRG,2,B,Male,OBC,INC,Good Roads,Economy,1,Jharkhand,male,45,1
LJRG,1,B,Male,SC,JMM,Bad Roads,Economy,0,Jharkhand,male,45,0
LJRG,2,A,Female,Forward,BJP,Bad Roads,Patronage,0,Jharkhand,male,45,0
LJVK,2,A,Male,OBC,INC,Bad Roads,Economy,0,Jharkhand,male,20,0
LJVK,1,A,Female,SC,INC,Bad Roads,Economy,0,Jharkhand,male,20,0
LJVK,2,B,Female,Forward,BJP,Good Roads,Patronage,1,Jharkhand,male,20,1
LJVK,1,B,Female,OBC,INC,Bad Roads,Economy,1,Jharkhand,male,20,0
LJWO,1,A,Male,OBC,BJP,Good Roads,Patronage,0,Jharkhand,male,52,1
LJWO,2,B,Male,OBC,JMM,Good Roads,Patronage,0,Jharkhand,male,52,1
LJWO,2,A,Male,Forward,JMM,Bad Roads,Patronage,1,Jharkhand,male,52,0
LJWO,1,B,Male,SC,BJP,Good Roads,Economy,1,Jharkhand,male,52,0
LKPP,1,A,Male,Forward,INC,Bad Roads,Patronage,0,Jharkhand,female,30,0
LKPP,2,A,Male,Forward,JMM,Bad Roads,Patronage,0,Jharkhand,female,30,0
LKPP,1,B,Female,OBC,JMM,Bad Roads,Patronage,0,Jharkhand,female,30,1
LKPP,2,B,Female,Forward,JMM,Good Roads,Patronage,0,Jharkhand,female,30,0
LLCR,1,B,Male,OBC,INC,Good Roads,Patronage,1,Jharkhand,female,95,0
LLCR,2,B,Male,Forward,BJP,Good Roads,Patronage,1,Jharkhand,female,95,0
LLCR,1,A,Male,Forward,INC,Bad Roads,Patronage,0,Jharkhand,female,95,0
LLCR,2,A,Female,OBC,BJP,Bad Roads,Patronage,0,Jharkhand,female,95,0
LMBU,1,A,Male,SC,JMM,Bad Roads,Patronage,1,Jharkhand,male,42,0
LMBU,2,A,Female,SC,INC,Bad Roads,Economy,1,Jharkhand,male,42,0
LMBU,2,B,Male,SC,BJP,Bad Roads,Patronage,0,Jharkhand,male,42,0
LMBU,1,B,Female,SC,JMM,Bad Roads,Patronage,0,Jharkhand,male,42,0
LMFD,1,B,Female,OBC,BJP,Good Roads,Economy,1,Jharkhand,male,76,1
LMFD,2,A,Male,Forward,INC,Good Roads,Economy,0,Jharkhand,male,76,0
LMFD,1,A,Female,SC,BJP,Good Roads,Economy,0,Jharkhand,male,76,0
LMFD,2,B,Male,SC,JMM,Bad Roads,Economy,1,Jharkhand,male,76,0
LMGM,2,A,Male,Forward,INC,Bad Roads,Patronage,0,Jharkhand,male,29,0
LMGM,2,B,Male,OBC,INC,Good Roads,Patronage,1,Jharkhand,male,29,1
LMGM,1,B,Female,SC,BJP,Bad Roads,Patronage,0,Jharkhand,male,29,0
LMGM,1,A,Male,OBC,INC,Bad Roads,Patronage,1,Jharkhand,male,29,1
LMTX,1,B,Male,OBC,INC,Good Roads,Economy,1,Jharkhand,male,27,1
LMTX,1,A,Female,SC,JMM,Bad Roads,Economy,0,Jharkhand,male,27,0
LMTX,2,A,Female,OBC,BJP,Good Roads,Economy,1,Jharkhand,male,27,1
LMTX,2,B,Male,Forward,BJP,Good Roads,Patronage,0,Jharkhand,male,27,0
LMXM,1,B,Male,Forward,JMM,Good Roads,Patronage,1,Jharkhand,female,26,0
LMXM,2,A,Male,SC,BJP,Good Roads,Economy,0,Jharkhand,female,26,0
LMXM,2,B,Female,SC,BJP,Good Roads,Patronage,1,Jharkhand,female,26,0
LMXM,1,A,Female,Forward,BJP,Bad Roads,Economy,0,Jharkhand,female,26,0
LNJR,1,A,Female,OBC,INC,Bad Roads,Patronage,1,Jharkhand,male,65,0
LNJR,2,A,Female,SC,BJP,Good Roads,Patronage,1,Jharkhand,male,65,0
LNJR,1,B,Male,Forward,INC,Bad Roads,Economy,0,Jharkhand,male,65,1
LNJR,2,B,Female,OBC,INC,Bad Roads,Economy,0,Jharkhand,male,65,0
LNLJ,1,A,Female,Forward,JMM,Bad Roads,Economy,0,Jharkhand,male,20,0
LNLJ,1,B,Female,Forward,BJP,Good Roads,Economy,1,Jharkhand,male,20,0
LNLJ,2,A,Female,SC,BJP,Bad Roads,Economy,1,Jharkhand,male,20,0
LNLJ,2,B,Female,Forward,INC,Bad Roads,Patronage,0,Jharkhand,male,20,0
LNWK,2,A,Female,SC,JMM,Good Roads,Economy,1,Jharkhand,female,23,1
LNWK,1,B,Female,Forward,INC,Good Roads,Patronage,0,Jharkhand,female,23,0
LNWK,1,A,Female,Forward,BJP,Good Roads,Patronage,1,Jharkhand,female,23,0
LNWK,2,B,Female,Forward,BJP,Good Roads,Patronage,0,Jharkhand,female,23,0
LNXK,1,A,Male,OBC,INC,Bad Roads,Economy,0,Jharkhand,male,70,0
LNXK,2,A,Male,OBC,JMM,Good Roads,Economy,0,Jharkhand,male,70,0
LNXK,2,B,Male,OBC,JMM,Bad Roads,Patronage,1,Jharkhand,male,70,0
LNXK,1,B,Female,SC,INC,Bad Roads,Economy,1,Jharkhand,male,70,1
LOUM,2,B,Female,SC,INC,Bad Roads,Economy,0,Jharkhand,male,45,0
LOUM,2,A,Female,Forward,JMM,Good Roads,Economy,0,Jharkhand,male,45,0
LOUM,1,B,Female,SC,INC,Good Roads,Patronage,0,Jharkhand,male,45,0
LOUM,1,A,Female,SC,INC,Good Roads,Economy,0,Jharkhand,male,45,0
LPDM,2,A,Female,SC,INC,Bad Roads,Patronage,0,Jharkhand,male,45,0
LPDM,1,B,Female,OBC,INC,Good Roads,Patronage,1,Jharkhand,male,45,0
LPDM,1,A,Female,OBC,BJP,Good Roads,Economy,0,Jharkhand,male,45,0
LPDM,2,B,Male,SC,BJP,Good Roads,Economy,1,Jharkhand,male,45,0
LPIC,1,A,Male,OBC,INC,Bad Roads,Economy,1,Jharkhand,male,45,1
LPIC,2,A,Male,OBC,JMM,Bad Roads,Patronage,0,Jharkhand,male,45,1
LPIC,2,B,Male,SC,BJP,Bad Roads,Economy,1,Jharkhand,male,45,0
LPIC,1,B,Female,OBC,JMM,Bad Roads,Patronage,0,Jharkhand,male,45,1
LPOV,1,A,Female,SC,JMM,Good Roads,Patronage,0,Jharkhand,female,35,0
LPOV,2,B,Male,OBC,BJP,Good Roads,Patronage,1,Jharkhand,female,35,1
LPOV,2,A,Male,Forward,JMM,Bad Roads,Patronage,0,Jharkhand,female,35,0
LPOV,1,B,Male,Forward,BJP,Bad Roads,Economy,1,Jharkhand,female,35,0
LQOS,1,A,Male,Forward,JMM,Good Roads,Patronage,1,Jharkhand,male,65,0
LQOS,2,B,Male,Forward,JMM,Bad Roads,Patronage,1,Jharkhand,male,65,0
LQOS,2,A,Male,SC,INC,Good Roads,Patronage,0,Jharkhand,male,65,0
LQOS,1,B,Male,Forward,BJP,Good Roads,Economy,0,Jharkhand,male,65,0
LQTC,1,A,Female,OBC,JMM,Bad Roads,Economy,1,Jharkhand,male,32,1
LQTC,2,A,Male,OBC,BJP,Good Roads,Economy,0,Jharkhand,male,32,1
LQTC,2,B,Male,OBC,JMM,Bad Roads,Patronage,1,Jharkhand,male,32,1
LQTC,1,B,Female,Forward,INC,Bad Roads,Economy,0,Jharkhand,male,32,0
LRFF,2,A,Male,Forward,JMM,Bad Roads,Patronage,0,Jharkhand,male,70,0
LRFF,2,B,Male,Forward,INC,Good Roads,Patronage,1,Jharkhand,male,70,0
LRFF,1,A,Female,Forward,INC,Bad Roads,Patronage,0,Jharkhand,male,70,0
LRFF,1,B,Male,OBC,BJP,Bad Roads,Patronage,1,Jharkhand,male,70,1
LRGH,2,A,Male,Forward,INC,Bad Roads,Patronage,1,Jharkhand,female,39,0
LRGH,1,A,Female,SC,INC,Good Roads,Economy,1,Jharkhand,female,39,1
LRGH,2,B,Female,OBC,BJP,Bad Roads,Patronage,0,Jharkhand,female,39,0
LRGH,1,B,Female,SC,BJP,Good Roads,Economy,0,Jharkhand,female,39,1
LRNK,1,A,Female,OBC,INC,Bad Roads,Economy,0,Jharkhand,male,55,1
LRNK,1,B,Male,SC,INC,Good Roads,Patronage,1,Jharkhand,male,55,0
LRNK,2,B,Female,OBC,INC,Bad Roads,Patronage,0,Jharkhand,male,55,1
LRNK,2,A,Male,SC,INC,Bad Roads,Patronage,1,Jharkhand,male,55,0
LRQM,1,A,Female,OBC,INC,Good Roads,Patronage,1,Jharkhand,female,35,1
LRQM,1,B,Male,Forward,INC,Good Roads,Economy,0,Jharkhand,female,35,0
LRQM,2,B,Male,OBC,JMM,Bad Roads,Economy,0,Jharkhand,female,35,1
LRQM,2,A,Male,OBC,BJP,Bad Roads,Economy,0,Jharkhand,female,35,1
LRTB,1,B,Female,Forward,INC,Bad Roads,Economy,0,Jharkhand,male,40,0
LRTB,2,B,Male,Forward,JMM,Good Roads,Economy,0,Jharkhand,male,40,0
LRTB,1,A,Female,Forward,JMM,Bad Roads,Patronage,1,Jharkhand,male,40,0
LRTB,2,A,Male,SC,JMM,Good Roads,Economy,1,Jharkhand,male,40,0
LRXU,1,A,Female,Forward,INC,Good Roads,Patronage,1,Jharkhand,male,46,0
LRXU,2,A,Male,Forward,INC,Bad Roads,Economy,0,Jharkhand,male,46,0
LRXU,2,B,Male,OBC,INC,Bad Roads,Patronage,1,Jharkhand,male,46,1
LRXU,1,B,Female,SC,INC,Bad Roads,Patronage,0,Jharkhand,male,46,0
LSHI,2,A,Female,SC,JMM,Good Roads,Economy,1,Jharkhand,male,25,0
LSHI,2,B,Male,OBC,INC,Good Roads,Patronage,0,Jharkhand,male,25,0
LSHI,1,B,Male,Forward,JMM,Bad Roads,Economy,0,Jharkhand,male,25,1
LSHI,1,A,Male,SC,JMM,Bad Roads,Patronage,1,Jharkhand,male,25,0
LSSC,2,A,Female,OBC,BJP,Bad Roads,Patronage,1,Jharkhand,male,50,0
LSSC,2,B,Female,Forward,BJP,Bad Roads,Patronage,0,Jharkhand,male,50,0
LSSC,1,B,Male,OBC,BJP,Good Roads,Economy,1,Jharkhand,male,50,0
LSSC,1,A,Female,Forward,BJP,Bad Roads,Patronage,0,Jharkhand,male,50,0
LTAQ,2,B,Male,Forward,JMM,Bad Roads,Patronage,0,Jharkhand,female,28,0
LTAQ,2,A,Female,Forward,INC,Good Roads,Patronage,1,Jharkhand,female,28,0
LTAQ,1,A,Male,OBC,INC,Bad Roads,Economy,0,Jharkhand,female,28,1
LTAQ,1,B,Male,OBC,INC,Good Roads,Patronage,1,Jharkhand,female,28,1
LTSD,2,B,Female,SC,JMM,Bad Roads,Economy,0,Jharkhand,female,25,1
LTSD,2,A,Male,SC,INC,Bad Roads,Patronage,1,Jharkhand,female,25,1
LTSD,1,A,Male,OBC,BJP,Good Roads,Patronage,1,Jharkhand,female,25,0
LTSD,1,B,Male,Forward,INC,Bad Roads,Patronage,0,Jharkhand,female,25,0
LUKO,1,B,Male,OBC,JMM,Bad Roads,Economy,1,Jharkhand,male,50,1
LUKO,1,A,Male,SC,BJP,Bad Roads,Patronage,0,Jharkhand,male,50,0
LUKO,2,A,Female,OBC,INC,Good Roads,Patronage,0,Jharkhand,male,50,1
LUKO,2,B,Male,OBC,INC,Good Roads,Economy,1,Jharkhand,male,50,1
LULY,1,A,Male,SC,BJP,Good Roads,Patronage,1,Jharkhand,female,35,1
LULY,1,B,Male,Forward,INC,Good Roads,Patronage,0,Jharkhand,female,35,0
